,date,air_temp_celsius_avg,teros11_temperature,percent_humidity_avg,teros11_volumetricwatercontent,atmos14_vaporpressure,atmos14_atmosphericpressure,phytos31_moisture,copy_pessl,negfry,caroline
0,2022-04-28 10:00:00+00:00,16.9,15.0,55.2,1804.5,1.6,97.4,0.1651949999999999,0,1.0900999999999996,
1,2022-04-28 11:00:00+00:00,,,,,,,,0,1.0900999999999996,
2,2022-04-28 12:00:00+00:00,25.499996666666664,25.79999,39.666666666666664,2510.643306666667,1.29566,96.89666333333334,0.1627133333333333,0,1.0900999999999996,
3,2022-04-28 13:00:00+00:00,25.024996666666667,26.0166625,38.099833333333336,2507.9983458333336,1.2076625,96.87416166666668,0.1617575,0,1.0900999999999996,
4,2022-04-28 14:00:00+00:00,24.649995,25.80833,36.27466666666666,2505.831660833333,1.2481625,96.84249,0.1639341666666667,0,1.0900999999999996,
5,2022-04-28 15:00:00+00:00,24.233329166666667,25.108328333333333,37.29158333333333,2505.35746,1.2739125,96.831665,0.16194,0,1.0900999999999996,
6,2022-04-28 16:00:00+00:00,24.0583325,24.44166416666667,39.90816666666666,2500.7058066666664,1.2689108333333332,96.83499583333332,0.1617175,0,1.0900999999999996,
7,2022-04-28 17:00:00+00:00,23.308329166666667,23.658329166666665,54.283249999999995,2499.2174658333333,1.5490816666666667,96.87749666666669,0.1626333333333333,0,1.0900999999999996,
8,2022-04-28 18:00:00+00:00,20.424994166666668,22.249995833333333,70.69158333333333,2501.196650833333,1.6964983333333334,96.9341625,0.1635083333333333,0,1.0900999999999996,
9,2022-04-28 19:00:00+00:00,17.327270000000002,20.2416625,77.23316666666666,2505.5924858333333,1.5167483333333334,97.074155,0.1639558333333333,0,1.0900999999999996,
10,2022-04-28 20:00:00+00:00,17.333330833333335,19.24166333333333,74.15825,2510.456620833333,1.4658291666666663,97.49162916666668,0.165665,0,1.0900999999999996,
11,2022-04-28 21:00:00+00:00,17.066663333333334,18.391658333333336,71.7,2514.1224741666665,1.3929958333333332,97.274995,0.1647891666666666,0,1.0900999999999996,
12,2022-04-28 22:00:00+00:00,17.55833,17.8916625,69.23333333333333,2517.2866366666667,1.3883299999999998,97.35833333333332,0.1651758333333333,0,1.0900999999999996,
13,2022-04-28 23:00:00+00:00,17.26666416666667,17.424995833333334,69.75824999999999,2520.26334,1.3723308333333335,97.3,0.1671066666666666,0,1.0900999999999996,
14,2022-04-29 00:00:00+00:00,17.191660833333334,17.074996666666667,68.89158333333333,2522.7416341666667,1.3495808333333337,97.44162916666666,0.1658683333333333,0,2.2371999999999996,11.056107187500004
15,2022-04-29 01:00:00+00:00,17.416664166666667,16.733330833333333,67.45,2524.5950266666664,1.3403291666666668,97.07915416666668,0.1640166666666666,0,2.2371999999999996,11.056107187500004
16,2022-04-29 02:00:00+00:00,17.39999583333333,16.408325833333333,67.13308333333333,2527.105015,1.33333,96.97416416666664,0.1645041666666666,0,2.2371999999999996,11.056107187500004
17,2022-04-29 03:00:00+00:00,17.133329166666666,16.0999975,66.833,2528.7241575000003,1.3058308333333333,96.94083,0.1656233333333333,0,2.2371999999999996,11.056107187500004
18,2022-04-29 04:00:00+00:00,17.483329166666667,15.949996666666667,66.24133333333334,2530.339148333333,1.3229133333333334,96.97082916666666,0.1643,0,2.2371999999999996,11.056107187500004
19,2022-04-29 05:00:00+00:00,19.3499975,16.724995833333335,68.34983333333332,2531.4733441666667,1.5345816666666667,97.4457875,0.1643025,0,2.2371999999999996,11.056107187500004
20,2022-04-29 06:00:00+00:00,20.47499583333333,18.349996666666662,80.39158333333334,2538.3624825,2.0713216666666665,97.3999675,0.1652375,0,2.2371999999999996,11.056107187500004
21,2022-04-29 07:00:00+00:00,23.03333,20.099995555555555,67.31088888888888,2552.01998375,2.0031066666666666,96.98666333333333,0.16399,0,2.2371999999999996,11.056107187500004
22,2022-04-29 08:00:00+00:00,24.141663333333337,21.274996666666667,55.05799999999999,2555.0325266666664,1.6539125,96.95665833333334,0.1624475,0,2.2371999999999996,11.056107187500004
23,2022-04-29 09:00:00+00:00,24.399996666666667,23.191662500000003,45.9915,2540.6508516666668,1.4069116666666668,96.93499583333332,0.1635066666666666,0,2.2371999999999996,11.056107187500004
24,2022-04-29 10:00:00+00:00,24.024996666666667,24.01666583333333,42.78325,2532.4183316666667,1.2771608333333333,96.89082916666666,0.1623875,0,2.2371999999999996,11.056107187500004
25,2022-04-29 11:00:00+00:00,24.249995833333333,24.04999833333333,43.533,2528.2958325,1.3193291666666669,96.84666333333332,0.1624091666666666,0,2.2371999999999996,11.056107187500004
26,2022-04-29 12:00:00+00:00,24.69166333333333,24.3666625,41.61658333333333,2525.276648333333,1.2918283333333334,96.80916,0.1624275,0,2.2371999999999996,11.056107187500004
27,2022-04-29 13:00:00+00:00,25.43332666666667,24.90833166666667,36.78333333333333,2525.069148333333,1.29883,96.76582916666666,0.1620825,0,2.2371999999999996,11.056107187500004
28,2022-04-29 14:00:00+00:00,25.074996666666667,24.566660833333334,40.82483333333333,2523.06329,1.297745,96.74749916666669,0.1637925,0,2.2371999999999996,11.056107187500004
29,2022-04-29 15:00:00+00:00,25.108330833333337,24.41666083333333,43.32475,2520.8483241666668,1.379495,96.7275,0.1642808333333333,0,2.2371999999999996,11.056107187500004
30,2022-04-29 16:00:00+00:00,24.533329166666665,24.0166625,54.974999999999994,2523.201675,1.6903308333333331,96.72333333333334,0.161635,0,2.2371999999999996,11.056107187500004
